date,index,division,division_name
2023-03-01,124.1,10,Education
2023-04-01,124.3,10,Education
2023-05-01,124.6,10,Education
2023-06-01,124.7,10,Education
2023-07-01,124.9,10,Education
2023-08-01,125.1,10,Education
2023-09-01,125.1,10,Education
2023-10-01,125.3,10,Education
2023-11-01,125.3,10,Education
2023-12-01,125.3,10,Education
2024-01-01,125.5,10,Education
2024-02-01,125.7,10,Education
2024-03-01,125.9,10,Education
2024-04-01,126.1,10,Education
2024-05-01,126.5,10,Education
2024-06-01,126.8,10,Education
2024-07-01,127.0,10,Education
2024-08-01,127.0,10,Education
2024-09-01,127.0,10,Education
2024-10-01,127.2,10,Education
2024-11-01,127.2,10,Education
2024-12-01,127.2,10,Education
2025-01-01,127.5,10,Education
2025-02-01,128.1,10,Education
2025-03-01,128.7,10,Education
2025-04-01,129.0,10,Education
2025-05-01,129.3,10,Education
2025-06-01,129.6,10,Education
2025-07-01,129.8,10,Education
2025-08-01,130.0,10,Education
2025-09-01,130.0,10,Education
2025-10-01,130.3,10,Education
2025-11-01,130.5,10,Education
2025-12-01,130.7,10,Education
2026-01-01,131.6,10,Education
2026-02-01,131.7,10,Education
2026-03-01,131.9,10,Education
2026-04-01,132.1,10,Education
2026-05-01,132.2,10,Education
2000-01-01,,11,Restaurants & Hotels
2000-02-01,,11,Restaurants & Hotels
2000-03-01,,11,Restaurants & Hotels
2000-04-01,,11,Restaurants & Hotels
2000-05-01,,11,Restaurants & Hotels
2000-06-01,,11,Restaurants & Hotels
2000-07-01,,11,Restaurants & Hotels
2000-08-01,,11,Restaurants & Hotels
2000-09-01,,11,Restaurants & Hotels
2000-10-01,,11,Restaurants & Hotels
2000-11-01,,11,Restaurants & Hotels
2000-12-01,,11,Restaurants & Hotels
2001-01-01,,11,Restaurants & Hotels
2001-02-01,,11,Restaurants & Hotels
2001-03-01,,11,Restaurants & Hotels
2001-04-01,,11,Restaurants & Hotels
2001-05-01,,11,Restaurants & Hotels
2001-06-01,,11,Restaurants & Hotels
2001-07-01,,11,Restaurants & Hotels
2001-08-01,,11,Restaurants & Hotels
2001-09-01,,11,Restaurants & Hotels
2001-10-01,,11,Restaurants & Hotels
2001-11-01,,11,Restaurants & Hotels
2001-12-01,,11,Restaurants & Hotels
2002-01-01,,11,Restaurants & Hotels
2002-02-01,,11,Restaurants & Hotels
2002-03-01,,11,Restaurants & Hotels
2002-04-01,,11,Restaurants & Hotels
2002-05-01,,11,Restaurants & Hotels
2002-06-01,,11,Restaurants & Hotels
2002-07-01,,11,Restaurants & Hotels
2002-08-01,,11,Restaurants & Hotels
2002-09-01,,11,Restaurants & Hotels
2002-10-01,,11,Restaurants & Hotels
2002-11-01,,11,Restaurants & Hotels
2002-12-01,,11,Restaurants & Hotels
2003-01-01,81.0,11,Restaurants & Hotels
2003-02-01,80.8,11,Restaurants & Hotels
2003-03-01,80.5,11,Restaurants & Hotels
2003-04-01,80.1,11,Restaurants & Hotels
2003-05-01,79.6,11,Restaurants & Hotels
2003-06-01,79.1,11,Restaurants & Hotels
2003-07-01,78.9,11,Restaurants & Hotels
2003-08-01,78.4,11,Restaurants & Hotels
2003-09-01,78.0,11,Restaurants & Hotels
2003-10-01,77.7,11,Restaurants & Hotels
2003-11-01,77.4,11,Restaurants & Hotels
2003-12-01,76.9,11,Restaurants & Hotels
2004-01-01,80.5,11,Restaurants & Hotels
2004-02-01,80.4,11,Restaurants & Hotels
2004-03-01,80.3,11,Restaurants & Hotels
2004-04-01,80.2,11,Restaurants & Hotels
2004-05-01,80.2,11,Restaurants & Hotels
2004-06-01,80.3,11,Restaurants & Hotels
2004-07-01,80.3,11,Restaurants & Hotels
2004-08-01,80.4,11,Restaurants & Hotels
2004-09-01,80.4,11,Restaurants & Hotels
2004-10-01,80.3,11,Restaurants & Hotels
2004-11-01,80.8,11,Restaurants & Hotels
2004-12-01,80.4,11,Restaurants & Hotels
2005-01-01,81.7,11,Restaurants & Hotels
2005-02-01,81.8,11,Restaurants & Hotels
2005-03-01,81.9,11,Restaurants & Hotels
2005-04-01,82.2,11,Restaurants & Hotels
2005-05-01,82.7,11,Restaurants & Hotels
2005-06-01,83.0,11,Restaurants & Hotels
2005-07-01,83.4,11,Restaurants & Hotels
2005-08-01,83.9,11,Restaurants & Hotels
2005-09-01,84.1,11,Restaurants & Hotels
2005-10-01,84.4,11,Restaurants & Hotels
2005-11-01,84.6,11,Restaurants & Hotels
2005-12-01,84.7,11,Restaurants & Hotels
2006-01-01,85.1,11,Restaurants & Hotels
2006-02-01,85.3,11,Restaurants & Hotels
2006-03-01,85.6,11,Restaurants & Hotels
2006-04-01,85.9,11,Restaurants & Hotels
2006-05-01,86.1,11,Restaurants & Hotels
2006-06-01,86.4,11,Restaurants & Hotels
2006-07-01,86.5,11,Restaurants & Hotels
2006-08-01,86.7,11,Restaurants & Hotels
2006-09-01,86.8,11,Restaurants & Hotels
2006-10-01,86.8,11,Restaurants & Hotels
2006-11-01,86.9,11,Restaurants & Hotels
2006-12-01,87.1,11,Restaurants & Hotels
2007-01-01,87.4,11,Restaurants & Hotels
2007-02-01,87.3,11,Restaurants & Hotels
2007-03-01,87.7,11,Restaurants & Hotels
2007-04-01,87.9,11,Restaurants & Hotels
2007-05-01,88.3,11,Restaurants & Hotels
2007-06-01,89.2,11,Restaurants & Hotels
2007-07-01,89.9,11,Restaurants & Hotels
2007-08-01,90.3,11,Restaurants & Hotels
2007-09-01,90.7,11,Restaurants & Hotels
2007-10-01,90.8,11,Restaurants & Hotels
2007-11-01,91.8,11,Restaurants & Hotels
2007-12-01,92.3,11,Restaurants & Hotels
2008-01-01,93.2,11,Restaurants & Hotels
2008-02-01,93.7,11,Restaurants & Hotels
2008-03-01,93.9,11,Restaurants & Hotels
2008-04-01,94.3,11,Restaurants & Hotels
2008-05-01,94.5,11,Restaurants & Hotels
2008-06-01,95.2,11,Restaurants & Hotels
2008-07-01,95.8,11,Restaurants & Hotels
2008-08-01,96.3,11,Restaurants & Hotels
2008-09-01,96.4,11,Restaurants & Hotels
2008-10-01,96.8,11,Restaurants & Hotels
2008-11-01,96.9,11,Restaurants & Hotels
2008-12-01,97.2,11,Restaurants & Hotels
2009-01-01,97.5,11,Restaurants & Hotels
2009-02-01,97.7,11,Restaurants & Hotels
2009-03-01,97.8,11,Restaurants & Hotels
2009-04-01,97.9,11,Restaurants & Hotels
2009-05-01,98.0,11,Restaurants & Hotels
2009-06-01,98.2,11,Restaurants & Hotels
2009-07-01,98.2,11,Restaurants & Hotels
2009-08-01,98.3,11,Restaurants & Hotels
2009-09-01,98.3,11,Restaurants & Hotels
2009-10-01,98.4,11,Restaurants & Hotels
2009-11-01,98.6,11,Restaurants & Hotels
2009-12-01,98.8,11,Restaurants & Hotels
2010-01-01,98.7,11,Restaurants & Hotels
2010-02-01,98.9,11,Restaurants & Hotels
2010-03-01,99.3,11,Restaurants & Hotels
2010-04-01,99.5,11,Restaurants & Hotels
2010-05-01,99.6,11,Restaurants & Hotels
2010-06-01,99.8,11,Restaurants & Hotels
2010-07-01,99.9,11,Restaurants & Hotels
2010-08-01,100.2,11,Restaurants & Hotels
2010-09-01,100.5,11,Restaurants & Hotels
2010-10-01,100.9,11,Restaurants & Hotels
2010-11-01,101.1,11,Restaurants & Hotels
2010-12-01,101.6,11,Restaurants & Hotels
2011-01-01,103.2,11,Restaurants & Hotels
2011-02-01,104.2,11,Restaurants & Hotels
2011-03-01,104.7,11,Restaurants & Hotels
2011-04-01,105.1,11,Restaurants & Hotels
2011-05-01,105.6,11,Restaurants & Hotels
2011-06-01,105.9,11,Restaurants & Hotels
2011-07-01,106.4,11,Restaurants & Hotels
2011-08-01,106.5,11,Restaurants & Hotels
2011-09-01,106.8,11,Restaurants & Hotels
2011-10-01,107.1,11,Restaurants & Hotels
2011-11-01,107.4,11,Restaurants & Hotels
2011-12-01,107.5,11,Restaurants & Hotels
2012-01-01,107.8,11,Restaurants & Hotels
2012-02-01,108.1,11,Restaurants & Hotels
2012-03-01,108.4,11,Restaurants & Hotels
2012-04-01,108.6,11,Restaurants & Hotels
2012-05-01,108.8,11,Restaurants & Hotels
2012-06-01,109.0,11,Restaurants & Hotels
2012-07-01,109.2,11,Restaurants & Hotels
2012-08-01,109.2,11,Restaurants & Hotels
2012-09-01,109.5,11,Restaurants & Hotels
2012-10-01,109.7,11,Restaurants & Hotels
2012-11-01,109.9,11,Restaurants & Hotels
2012-12-01,109.9,11,Restaurants & Hotels
2013-01-01,110.1,11,Restaurants & Hotels
2013-02-01,110.5,11,Restaurants & Hotels
2013-03-01,110.9,11,Restaurants & Hotels
2013-04-01,111.1,11,Restaurants & Hotels
2013-05-01,111.3,11,Restaurants & Hotels
2013-06-01,111.4,11,Restaurants & Hotels
2013-07-01,111.5,11,Restaurants & Hotels
2013-08-01,111.8,11,Restaurants & Hotels
2013-09-01,112.2,11,Restaurants & Hotels
2013-10-01,112.5,11,Restaurants & Hotels
2013-11-01,113.2,11,Restaurants & Hotels
2013-12-01,113.5,11,Restaurants & Hotels
2014-01-01,114.7,11,Restaurants & Hotels
2014-02-01,115.4,11,Restaurants & Hotels
2014-03-01,115.9,11,Restaurants & Hotels
2014-04-01,116.4,11,Restaurants & Hotels
2014-05-01,116.7,11,Restaurants & Hotels
2014-06-01,116.9,11,Restaurants & Hotels
2014-07-01,117.1,11,Restaurants & Hotels
2014-08-01,117.5,11,Restaurants & Hotels
2014-09-01,117.6,11,Restaurants & Hotels
2014-10-01,117.7,11,Restaurants & Hotels
2014-11-01,118.1,11,Restaurants & Hotels
2014-12-01,118.2,11,Restaurants & Hotels
2015-01-01,118.6,11,Restaurants & Hotels
2015-02-01,118.8,11,Restaurants & Hotels
2015-03-01,119.2,11,Restaurants & Hotels
2015-04-01,121.4,11,Restaurants & Hotels
2015-05-01,121.9,11,Restaurants & Hotels
2015-06-01,122.2,11,Restaurants & Hotels
2015-07-01,122.5,11,Restaurants & Hotels
2015-08-01,122.8,11,Restaurants & Hotels
2015-09-01,123.0,11,Restaurants & Hotels
2015-10-01,123.2,11,Restaurants & Hotels
2015-11-01,123.5,11,Restaurants & Hotels
2015-12-01,123.8,11,Restaurants & Hotels
2016-01-01,123.9,11,Restaurants & Hotels
2016-02-01,124.4,11,Restaurants & Hotels
2016-03-01,124.6,11,Restaurants & Hotels
2016-04-01,124.7,11,Restaurants & Hotels
2016-05-01,125.0,11,Restaurants & Hotels
2016-06-01,124.9,11,Restaurants & Hotels
2016-07-01,125.1,11,Restaurants & Hotels
2016-08-01,125.4,11,Restaurants & Hotels
2016-09-01,125.7,11,Restaurants & Hotels
2016-10-01,125.7,11,Restaurants & Hotels
2016-11-01,125.8,11,Restaurants & Hotels
2016-12-01,126.1,11,Restaurants & Hotels
2017-01-01,126.5,11,Restaurants & Hotels
2017-02-01,127.3,11,Restaurants & Hotels
2017-03-01,127.5,11,Restaurants & Hotels
2017-04-01,127.7,11,Restaurants & Hotels
2017-05-01,127.9,11,Restaurants & Hotels
2017-06-01,128.0,11,Restaurants & Hotels
2017-07-01,128.3,11,Restaurants & Hotels
2017-08-01,128.9,11,Restaurants & Hotels
2017-09-01,129.0,11,Restaurants & Hotels
2017-10-01,129.1,11,Restaurants & Hotels
2017-11-01,129.3,11,Restaurants & Hotels
2017-12-01,129.4,11,Restaurants & Hotels
2018-01-01,129.5,11,Restaurants & Hotels
2018-02-01,129.6,11,Restaurants & Hotels
2018-03-01,130.0,11,Restaurants & Hotels
2018-04-01,130.5,11,Restaurants & Hotels
2018-05-01,130.6,11,Restaurants & Hotels
2018-06-01,129.6,11,Restaurants & Hotels
2018-07-01,129.6,11,Restaurants & Hotels
2018-08-01,129.8,11,Restaurants & Hotels
2018-09-01,130.4,11,Restaurants & Hotels
2018-10-01,130.6,11,Restaurants & Hotels
2018-11-01,130.9,11,Restaurants & Hotels
2018-12-01,131.1,11,Restaurants & Hotels
2019-01-01,131.1,11,Restaurants & Hotels
2019-02-01,131.3,11,Restaurants & Hotels
2019-03-01,131.3,11,Restaurants & Hotels
2019-04-01,131.6,11,Restaurants & Hotels
2019-05-01,131.4,11,Restaurants & Hotels
2019-06-01,131.7,11,Restaurants & Hotels
2019-07-01,131.8,11,Restaurants & Hotels
2019-08-01,132.0,11,Restaurants & Hotels
2019-09-01,132.2,11,Restaurants & Hotels
2019-10-01,132.2,11,Restaurants & Hotels
2019-11-01,132.3,11,Restaurants & Hotels
2019-12-01,132.5,11,Restaurants & Hotels
2020-01-01,132.6,11,Restaurants & Hotels
2020-02-01,132.8,11,Restaurants & Hotels
2020-03-01,132.5,11,Restaurants & Hotels
2020-04-01,132.5,11,Restaurants & Hotels
2020-05-01,132.6,11,Restaurants & Hotels
2020-06-01,132.1,11,Restaurants & Hotels
2020-07-01,132.0,11,Restaurants & Hotels
2020-08-01,132.1,11,Restaurants & Hotels
2020-09-01,132.3,11,Restaurants & Hotels
2020-10-01,132.3,11,Restaurants & Hotels
2020-11-01,132.3,11,Restaurants & Hotels
2020-12-01,132.3,11,Restaurants & Hotels
2021-01-01,132.5,11,Restaurants & Hotels
2021-02-01,132.4,11,Restaurants & Hotels
2021-03-01,132.5,11,Restaurants & Hotels
2021-04-01,132.7,11,Restaurants & Hotels
2021-05-01,132.8,11,Restaurants & Hotels
2021-06-01,132.8,11,Restaurants & Hotels
2021-07-01,132.9,11,Restaurants & Hotels
2021-08-01,132.9,11,Restaurants & Hotels
2021-09-01,132.7,11,Restaurants & Hotels
2021-10-01,133.1,11,Restaurants & Hotels
2021-11-01,133.5,11,Restaurants & Hotels
2021-12-01,134.0,11,Restaurants & Hotels
2022-01-01,135.3,11,Restaurants & Hotels
2022-02-01,135.8,11,Restaurants & Hotels
2022-03-01,136.4,11,Restaurants & Hotels
2022-04-01,136.9,11,Restaurants & Hotels
2022-05-01,137.7,11,Restaurants & Hotels
2022-06-01,139.5,11,Restaurants & Hotels
2022-07-01,140.6,11,Restaurants & Hotels
2022-08-01,141.4,11,Restaurants & Hotels
2022-09-01,141.8,11,Restaurants & Hotels
2022-10-01,142.2,11,Restaurants & Hotels
2022-11-01,142.9,11,Restaurants & Hotels
2022-12-01,143.9,11,Restaurants & Hotels
2023-01-01,144.5,11,Restaurants & Hotels
2023-02-01,145.8,11,Restaurants & Hotels
2023-03-01,146.2,11,Restaurants & Hotels
2023-04-01,146.0,11,Restaurants & Hotels
2023-05-01,146.9,11,Restaurants & Hotels
2023-06-01,147.1,11,Restaurants & Hotels
2023-07-01,147.6,11,Restaurants & Hotels
2023-08-01,148.0,11,Restaurants & Hotels
2023-09-01,148.1,11,Restaurants & Hotels
2023-10-01,148.8,11,Restaurants & Hotels
2023-11-01,149.0,11,Restaurants & Hotels
2023-12-01,149.2,11,Restaurants & Hotels
2024-01-01,149.1,11,Restaurants & Hotels
2024-02-01,150.0,11,Restaurants & Hotels
2024-03-01,150.6,11,Restaurants & Hotels
2024-04-01,151.1,11,Restaurants & Hotels
2024-05-01,151.6,11,Restaurants & Hotels
2024-06-01,152.0,11,Restaurants & Hotels
2024-07-01,152.6,11,Restaurants & Hotels
2024-08-01,152.7,11,Restaurants & Hotels
2024-09-01,152.8,11,Restaurants & Hotels
2024-10-01,153.0,11,Restaurants & Hotels
2024-11-01,153.2,11,Restaurants & Hotels
2024-12-01,153.6,11,Restaurants & Hotels
2025-01-01,154.3,11,Restaurants & Hotels
2025-02-01,155.2,11,Restaurants & Hotels
2025-03-01,155.0,11,Restaurants & Hotels
2025-04-01,155.5,11,Restaurants & Hotels
2025-05-01,156.1,11,Restaurants & Hotels
2025-06-01,156.2,11,Restaurants & Hotels
2025-07-01,157.4,11,Restaurants & Hotels
2025-08-01,158.0,11,Restaurants & Hotels
2025-09-01,157.9,11,Restaurants & Hotels
2025-10-01,158.2,11,Restaurants & Hotels
2025-11-01,158.4,11,Restaurants & Hotels
2025-12-01,158.4,11,Restaurants & Hotels
2026-01-01,158.9,11,Restaurants & Hotels
2026-02-01,159.1,11,Restaurants & Hotels
2026-03-01,159.0,11,Restaurants & Hotels
2026-04-01,159.6,11,Restaurants & Hotels
2026-05-01,160.0,11,Restaurants & Hotels
2000-01-01,,12,Miscellaneous Goods & Services
2000-02-01,,12,Miscellaneous Goods & Services
2000-03-01,,12,Miscellaneous Goods & Services
2000-04-01,,12,Miscellaneous Goods & Services
2000-05-01,,12,Miscellaneous Goods & Services
2000-06-01,,12,Miscellaneous Goods & Services
2000-07-01,,12,Miscellaneous Goods & Services
2000-08-01,,12,Miscellaneous Goods & Services
2000-09-01,,12,Miscellaneous Goods & Services
2000-10-01,,12,Miscellaneous Goods & Services
2000-11-01,,12,Miscellaneous Goods & Services
2000-12-01,,12,Miscellaneous Goods & Services
2001-01-01,,12,Miscellaneous Goods & Services
2001-02-01,,12,Miscellaneous Goods & Services
2001-03-01,,12,Miscellaneous Goods & Services
2001-04-01,,12,Miscellaneous Goods & Services
2001-05-01,,12,Miscellaneous Goods & Services
2001-06-01,,12,Miscellaneous Goods & Services
2001-07-01,,12,Miscellaneous Goods & Services
2001-08-01,,12,Miscellaneous Goods & Services
2001-09-01,,12,Miscellaneous Goods & Services
2001-10-01,,12,Miscellaneous Goods & Services
2001-11-01,,12,Miscellaneous Goods & Services
2001-12-01,,12,Miscellaneous Goods & Services
2002-01-01,,12,Miscellaneous Goods & Services
2002-02-01,,12,Miscellaneous Goods & Services
2002-03-01,,12,Miscellaneous Goods & Services
2002-04-01,,12,Miscellaneous Goods & Services
2002-05-01,,12,Miscellaneous Goods & Services
2002-06-01,,12,Miscellaneous Goods & Services
2002-07-01,,12,Miscellaneous Goods & Services
2002-08-01,,12,Miscellaneous Goods & Services
2002-09-01,,12,Miscellaneous Goods & Services
2002-10-01,,12,Miscellaneous Goods & Services
2002-11-01,,12,Miscellaneous Goods & Services
2002-12-01,,12,Miscellaneous Goods & Services
2003-01-01,,12,Miscellaneous Goods & Services
2003-02-01,,12,Miscellaneous Goods & Services
2003-03-01,,12,Miscellaneous Goods & Services
2003-04-01,,12,Miscellaneous Goods & Services
2003-05-01,,12,Miscellaneous Goods & Services
2003-06-01,,12,Miscellaneous Goods & Services
2003-07-01,,12,Miscellaneous Goods & Services
2003-08-01,,12,Miscellaneous Goods & Services
2003-09-01,,12,Miscellaneous Goods & Services
2003-10-01,,12,Miscellaneous Goods & Services
2003-11-01,,12,Miscellaneous Goods & Services
2003-12-01,,12,Miscellaneous Goods & Services
2004-01-01,,12,Miscellaneous Goods & Services
2004-02-01,,12,Miscellaneous Goods & Services
2004-03-01,,12,Miscellaneous Goods & Services
2004-04-01,,12,Miscellaneous Goods & Services
2004-05-01,,12,Miscellaneous Goods & Services
2004-06-01,,12,Miscellaneous Goods & Services
2004-07-01,,12,Miscellaneous Goods & Services
2004-08-01,,12,Miscellaneous Goods & Services
2004-09-01,,12,Miscellaneous Goods & Services
2004-10-01,,12,Miscellaneous Goods & Services
2004-11-01,,12,Miscellaneous Goods & Services
2004-12-01,,12,Miscellaneous Goods & Services
2005-01-01,,12,Miscellaneous Goods & Services
2005-02-01,,12,Miscellaneous Goods & Services
2005-03-01,,12,Miscellaneous Goods & Services
2005-04-01,,12,Miscellaneous Goods & Services
2005-05-01,,12,Miscellaneous Goods & Services
2005-06-01,,12,Miscellaneous Goods & Services
2005-07-01,,12,Miscellaneous Goods & Services
2005-08-01,,12,Miscellaneous Goods & Services
2005-09-01,,12,Miscellaneous Goods & Services
2005-10-01,,12,Miscellaneous Goods & Services
2005-11-01,,12,Miscellaneous Goods & Services
2005-12-01,,12,Miscellaneous Goods & Services
2006-01-01,,12,Miscellaneous Goods & Services
2006-02-01,,12,Miscellaneous Goods & Services
2006-03-01,,12,Miscellaneous Goods & Services
2006-04-01,,12,Miscellaneous Goods & Services
2006-05-01,,12,Miscellaneous Goods & Services
2006-06-01,,12,Miscellaneous Goods & Services
2006-07-01,,12,Miscellaneous Goods & Services
2006-08-01,,12,Miscellaneous Goods & Services
2006-09-01,,12,Miscellaneous Goods & Services
2006-10-01,,12,Miscellaneous Goods & Services
2006-11-01,,12,Miscellaneous Goods & Services
2006-12-01,,12,Miscellaneous Goods & Services
2007-01-01,,12,Miscellaneous Goods & Services
2007-02-01,,12,Miscellaneous Goods & Services
2007-03-01,,12,Miscellaneous Goods & Services
2007-04-01,,12,Miscellaneous Goods & Services
2007-05-01,,12,Miscellaneous Goods & Services
2007-06-01,,12,Miscellaneous Goods & Services
2007-07-01,,12,Miscellaneous Goods & Services
2007-08-01,,12,Miscellaneous Goods & Services
2007-09-01,,12,Miscellaneous Goods & Services
2007-10-01,,12,Miscellaneous Goods & Services
2007-11-01,,12,Miscellaneous Goods & Services
2007-12-01,,12,Miscellaneous Goods & Services
2008-01-01,,12,Miscellaneous Goods & Services
2008-02-01,,12,Miscellaneous Goods & Services
2008-03-01,,12,Miscellaneous Goods & Services
2008-04-01,,12,Miscellaneous Goods & Services
2008-05-01,,12,Miscellaneous Goods & Services
2008-06-01,,12,Miscellaneous Goods & Services
2008-07-01,,12,Miscellaneous Goods & Services
2008-08-01,,12,Miscellaneous Goods & Services
2008-09-01,,12,Miscellaneous Goods & Services
2008-10-01,,12,Miscellaneous Goods & Services
2008-11-01,,12,Miscellaneous Goods & Services
2008-12-01,,12,Miscellaneous Goods & Services
2009-01-01,,12,Miscellaneous Goods & Services
2009-02-01,,12,Miscellaneous Goods & Services
2009-03-01,,12,Miscellaneous Goods & Services
2009-04-01,,12,Miscellaneous Goods & Services
2009-05-01,,12,Miscellaneous Goods & Services
2009-06-01,,12,Miscellaneous Goods & Services
2009-07-01,,12,Miscellaneous Goods & Services
2009-08-01,,12,Miscellaneous Goods & Services
2009-09-01,,12,Miscellaneous Goods & Services
2009-10-01,,12,Miscellaneous Goods & Services
2009-11-01,,12,Miscellaneous Goods & Services
2009-12-01,,12,Miscellaneous Goods & Services
2010-01-01,99.9,12,Miscellaneous Goods & Services
2010-02-01,99.9,12,Miscellaneous Goods & Services
2010-03-01,100.0,12,Miscellaneous Goods & Services
2010-04-01,100.0,12,Miscellaneous Goods & Services
2010-05-01,100.0,12,Miscellaneous Goods & Services
2010-06-01,100.0,12,Miscellaneous Goods & Services
2010-07-01,100.0,12,Miscellaneous Goods & Services
2010-08-01,100.0,12,Miscellaneous Goods & Services
2010-09-01,100.0,12,Miscellaneous Goods & Services
2010-10-01,100.0,12,Miscellaneous Goods & Services
2010-11-01,100.0,12,Miscellaneous Goods & Services
2010-12-01,100.0,12,Miscellaneous Goods & Services
2011-01-01,100.1,12,Miscellaneous Goods & Services
2011-02-01,100.1,12,Miscellaneous Goods & Services
2011-03-01,100.1,12,Miscellaneous Goods & Services
2011-04-01,100.1,12,Miscellaneous Goods & Services
2011-05-01,100.2,12,Miscellaneous Goods & Services
2011-06-01,100.2,12,Miscellaneous Goods & Services
2011-07-01,100.3,12,Miscellaneous Goods & Services
2011-08-01,100.2,12,Miscellaneous Goods & Services
2011-09-01,100.2,12,Miscellaneous Goods & Services
2011-10-01,100.2,12,Miscellaneous Goods & Services
2011-11-01,100.0,12,Miscellaneous Goods & Services
2011-12-01,100.0,12,Miscellaneous Goods & Services
2012-01-01,100.3,12,Miscellaneous Goods & Services
2012-02-01,101.0,12,Miscellaneous Goods & Services
2012-03-01,101.3,12,Miscellaneous Goods & Services
2012-04-01,101.3,12,Miscellaneous Goods & Services
2012-05-01,101.2,12,Miscellaneous Goods & Services
2012-06-01,101.2,12,Miscellaneous Goods & Services
2012-07-01,101.2,12,Miscellaneous Goods & Services
2012-08-01,101.6,12,Miscellaneous Goods & Services
2012-09-01,101.7,12,Miscellaneous Goods & Services
2012-10-01,102.0,12,Miscellaneous Goods & Services
2012-11-01,102.0,12,Miscellaneous Goods & Services
2012-12-01,102.0,12,Miscellaneous Goods & Services
2013-01-01,102.4,12,Miscellaneous Goods & Services
2013-02-01,102.4,12,Miscellaneous Goods & Services
2013-03-01,102.6,12,Miscellaneous Goods & Services
2013-04-01,102.6,12,Miscellaneous Goods & Services
2013-05-01,102.6,12,Miscellaneous Goods & Services
2013-06-01,102.6,12,Miscellaneous Goods & Services
2013-07-01,103.4,12,Miscellaneous Goods & Services
2013-08-01,103.4,12,Miscellaneous Goods & Services
2013-09-01,103.4,12,Miscellaneous Goods & Services
2013-10-01,103.5,12,Miscellaneous Goods & Services
2013-11-01,103.5,12,Miscellaneous Goods & Services
2013-12-01,103.5,12,Miscellaneous Goods & Services
2014-01-01,103.5,12,Miscellaneous Goods & Services
2014-02-01,103.7,12,Miscellaneous Goods & Services
2014-03-01,104.4,12,Miscellaneous Goods & Services
2014-04-01,104.5,12,Miscellaneous Goods & Services
2014-05-01,104.5,12,Miscellaneous Goods & Services
2014-06-01,104.5,12,Miscellaneous Goods & Services
2014-07-01,104.5,12,Miscellaneous Goods & Services
2014-08-01,104.8,12,Miscellaneous Goods & Services
2014-09-01,104.8,12,Miscellaneous Goods & Services
2014-10-01,104.8,12,Miscellaneous Goods & Services
2014-11-01,104.8,12,Miscellaneous Goods & Services
2014-12-01,105.0,12,Miscellaneous Goods & Services
2015-01-01,105.0,12,Miscellaneous Goods & Services
2015-02-01,105.1,12,Miscellaneous Goods & Services
2015-03-01,105.4,12,Miscellaneous Goods & Services
2015-04-01,109.0,12,Miscellaneous Goods & Services
2015-05-01,109.8,12,Miscellaneous Goods & Services
2015-06-01,110.0,12,Miscellaneous Goods & Services
2015-07-01,109.8,12,Miscellaneous Goods & Services
2015-08-01,109.9,12,Miscellaneous Goods & Services
2015-09-01,110.1,12,Miscellaneous Goods & Services
2015-10-01,110.1,12,Miscellaneous Goods & Services
2015-11-01,110.5,12,Miscellaneous Goods & Services
2015-12-01,110.5,12,Miscellaneous Goods & Services
2016-01-01,110.6,12,Miscellaneous Goods & Services
2016-02-01,110.6,12,Miscellaneous Goods & Services
2016-03-01,110.6,12,Miscellaneous Goods & Services
2016-04-01,111.2,12,Miscellaneous Goods & Services
2016-05-01,111.4,12,Miscellaneous Goods & Services
2016-06-01,111.5,12,Miscellaneous Goods & Services
2016-07-01,111.5,12,Miscellaneous Goods & Services
2016-08-01,111.6,12,Miscellaneous Goods & Services
2016-09-01,111.5,12,Miscellaneous Goods & Services
2016-10-01,111.5,12,Miscellaneous Goods & Services
2016-11-01,111.5,12,Miscellaneous Goods & Services
2016-12-01,111.5,12,Miscellaneous Goods & Services
2017-01-01,111.6,12,Miscellaneous Goods & Services
2017-02-01,111.6,12,Miscellaneous Goods & Services
2017-03-01,111.6,12,Miscellaneous Goods & Services
2017-04-01,111.6,12,Miscellaneous Goods & Services
2017-05-01,111.6,12,Miscellaneous Goods & Services
2017-06-01,111.6,12,Miscellaneous Goods & Services
2017-07-01,111.6,12,Miscellaneous Goods & Services
2017-08-01,111.6,12,Miscellaneous Goods & Services
2017-09-01,111.6,12,Miscellaneous Goods & Services
2017-10-01,111.6,12,Miscellaneous Goods & Services
2017-11-01,111.6,12,Miscellaneous Goods & Services
2017-12-01,111.6,12,Miscellaneous Goods & Services
2018-01-01,111.6,12,Miscellaneous Goods & Services
2018-02-01,111.7,12,Miscellaneous Goods & Services
2018-03-01,111.7,12,Miscellaneous Goods & Services
2018-04-01,111.7,12,Miscellaneous Goods & Services
2018-05-01,111.7,12,Miscellaneous Goods & Services
2018-06-01,108.8,12,Miscellaneous Goods & Services
2018-07-01,108.8,12,Miscellaneous Goods & Services
2018-08-01,108.8,12,Miscellaneous Goods & Services
2018-09-01,109.2,12,Miscellaneous Goods & Services
2018-10-01,109.8,12,Miscellaneous Goods & Services
2018-11-01,109.8,12,Miscellaneous Goods & Services
2018-12-01,109.8,12,Miscellaneous Goods & Services
2019-01-01,109.9,12,Miscellaneous Goods & Services
2019-02-01,109.9,12,Miscellaneous Goods & Services
