date,index,division,division_name
2004-01-01,106.5,03,Clothing & Footwear
2004-02-01,108.0,03,Clothing & Footwear
2004-03-01,106.8,03,Clothing & Footwear
2004-04-01,107.2,03,Clothing & Footwear
2004-05-01,106.4,03,Clothing & Footwear
2004-06-01,107.2,03,Clothing & Footwear
2004-07-01,106.8,03,Clothing & Footwear
2004-08-01,106.5,03,Clothing & Footwear
2004-09-01,106.5,03,Clothing & Footwear
2004-10-01,106.3,03,Clothing & Footwear
2004-11-01,105.8,03,Clothing & Footwear
2004-12-01,106.6,03,Clothing & Footwear
2005-01-01,106.6,03,Clothing & Footwear
2005-02-01,106.4,03,Clothing & Footwear
2005-03-01,105.8,03,Clothing & Footwear
2005-04-01,106.3,03,Clothing & Footwear
2005-05-01,106.1,03,Clothing & Footwear
2005-06-01,105.6,03,Clothing & Footwear
2005-07-01,106.1,03,Clothing & Footwear
2005-08-01,104.3,03,Clothing & Footwear
2005-09-01,105.9,03,Clothing & Footwear
2005-10-01,104.9,03,Clothing & Footwear
2005-11-01,105.6,03,Clothing & Footwear
2005-12-01,104.7,03,Clothing & Footwear
2006-01-01,104.4,03,Clothing & Footwear
2006-02-01,105.5,03,Clothing & Footwear
2006-03-01,104.2,03,Clothing & Footwear
2006-04-01,105.3,03,Clothing & Footwear
2006-05-01,105.1,03,Clothing & Footwear
2006-06-01,104.4,03,Clothing & Footwear
2006-07-01,105.0,03,Clothing & Footwear
2006-08-01,103.5,03,Clothing & Footwear
2006-09-01,104.5,03,Clothing & Footwear
2006-10-01,103.0,03,Clothing & Footwear
2006-11-01,104.1,03,Clothing & Footwear
2006-12-01,102.7,03,Clothing & Footwear
2007-01-01,103.9,03,Clothing & Footwear
2007-02-01,102.7,03,Clothing & Footwear
2007-03-01,103.1,03,Clothing & Footwear
2007-04-01,103.2,03,Clothing & Footwear
2007-05-01,103.3,03,Clothing & Footwear
2007-06-01,103.3,03,Clothing & Footwear
2007-07-01,102.7,03,Clothing & Footwear
2007-08-01,102.3,03,Clothing & Footwear
2007-09-01,103.2,03,Clothing & Footwear
2007-10-01,102.2,03,Clothing & Footwear
2007-11-01,102.9,03,Clothing & Footwear
2007-12-01,102.0,03,Clothing & Footwear
2008-01-01,102.4,03,Clothing & Footwear
2008-02-01,102.9,03,Clothing & Footwear
2008-03-01,102.1,03,Clothing & Footwear
2008-04-01,102.7,03,Clothing & Footwear
2008-05-01,102.6,03,Clothing & Footwear
2008-06-01,102.7,03,Clothing & Footwear
2008-07-01,102.3,03,Clothing & Footwear
2008-08-01,101.9,03,Clothing & Footwear
2008-09-01,101.7,03,Clothing & Footwear
2008-10-01,102.3,03,Clothing & Footwear
2008-11-01,102.3,03,Clothing & Footwear
2008-12-01,101.5,03,Clothing & Footwear
2009-01-01,101.6,03,Clothing & Footwear
2009-02-01,102.2,03,Clothing & Footwear
2009-03-01,101.5,03,Clothing & Footwear
2009-04-01,102.1,03,Clothing & Footwear
2009-05-01,101.9,03,Clothing & Footwear
2009-06-01,101.6,03,Clothing & Footwear
2009-07-01,101.4,03,Clothing & Footwear
2009-08-01,101.1,03,Clothing & Footwear
2009-09-01,100.7,03,Clothing & Footwear
2009-10-01,100.7,03,Clothing & Footwear
2009-11-01,101.2,03,Clothing & Footwear
2009-12-01,100.2,03,Clothing & Footwear
2010-01-01,101.2,03,Clothing & Footwear
2010-02-01,100.1,03,Clothing & Footwear
2010-03-01,100.0,03,Clothing & Footwear
2010-04-01,100.5,03,Clothing & Footwear
2010-05-01,100.3,03,Clothing & Footwear
2010-06-01,99.5,03,Clothing & Footwear
2010-07-01,100.1,03,Clothing & Footwear
2010-08-01,99.2,03,Clothing & Footwear
2010-09-01,100.4,03,Clothing & Footwear
2010-10-01,100.2,03,Clothing & Footwear
2010-11-01,99.8,03,Clothing & Footwear
2010-12-01,98.8,03,Clothing & Footwear
2011-01-01,99.9,03,Clothing & Footwear
2011-02-01,100.1,03,Clothing & Footwear
2011-03-01,99.8,03,Clothing & Footwear
2011-04-01,99.8,03,Clothing & Footwear
2011-05-01,99.8,03,Clothing & Footwear
2011-06-01,99.8,03,Clothing & Footwear
2011-07-01,99.6,03,Clothing & Footwear
2011-08-01,99.3,03,Clothing & Footwear
2011-09-01,99.8,03,Clothing & Footwear
2011-10-01,99.7,03,Clothing & Footwear
2011-11-01,99.9,03,Clothing & Footwear
2011-12-01,99.6,03,Clothing & Footwear
2012-01-01,99.4,03,Clothing & Footwear
2012-02-01,99.8,03,Clothing & Footwear
2012-03-01,99.4,03,Clothing & Footwear
2012-04-01,99.5,03,Clothing & Footwear
2012-05-01,99.5,03,Clothing & Footwear
2012-06-01,99.2,03,Clothing & Footwear
2012-07-01,99.1,03,Clothing & Footwear
2012-08-01,98.7,03,Clothing & Footwear
2012-09-01,99.1,03,Clothing & Footwear
2012-10-01,99.0,03,Clothing & Footwear
2012-11-01,99.0,03,Clothing & Footwear
2012-12-01,98.6,03,Clothing & Footwear
2013-01-01,98.9,03,Clothing & Footwear
2013-02-01,98.6,03,Clothing & Footwear
2013-03-01,98.9,03,Clothing & Footwear
2013-04-01,98.8,03,Clothing & Footwear
2013-05-01,98.8,03,Clothing & Footwear
2013-06-01,98.6,03,Clothing & Footwear
2013-07-01,98.3,03,Clothing & Footwear
2013-08-01,98.3,03,Clothing & Footwear
2013-09-01,98.6,03,Clothing & Footwear
2013-10-01,98.6,03,Clothing & Footwear
2013-11-01,98.7,03,Clothing & Footwear
2013-12-01,98.3,03,Clothing & Footwear
2014-01-01,98.7,03,Clothing & Footwear
2014-02-01,98.8,03,Clothing & Footwear
2014-03-01,98.8,03,Clothing & Footwear
2014-04-01,98.7,03,Clothing & Footwear
2014-05-01,98.6,03,Clothing & Footwear
2014-06-01,98.5,03,Clothing & Footwear
2014-07-01,98.1,03,Clothing & Footwear
2014-08-01,98.1,03,Clothing & Footwear
2014-09-01,98.3,03,Clothing & Footwear
2014-10-01,98.2,03,Clothing & Footwear
2014-11-01,98.3,03,Clothing & Footwear
2014-12-01,98.0,03,Clothing & Footwear
2015-01-01,98.6,03,Clothing & Footwear
2015-02-01,98.2,03,Clothing & Footwear
2015-03-01,98.6,03,Clothing & Footwear
2015-04-01,99.4,03,Clothing & Footwear
2015-05-01,99.5,03,Clothing & Footwear
2015-06-01,99.2,03,Clothing & Footwear
2015-07-01,99.0,03,Clothing & Footwear
2015-08-01,98.8,03,Clothing & Footwear
2015-09-01,99.0,03,Clothing & Footwear
2015-10-01,98.9,03,Clothing & Footwear
2015-11-01,98.9,03,Clothing & Footwear
2015-12-01,98.8,03,Clothing & Footwear
2016-01-01,99.0,03,Clothing & Footwear
2016-02-01,98.7,03,Clothing & Footwear
2016-03-01,98.6,03,Clothing & Footwear
2016-04-01,98.7,03,Clothing & Footwear
2016-05-01,98.6,03,Clothing & Footwear
2016-06-01,98.6,03,Clothing & Footwear
2016-07-01,98.4,03,Clothing & Footwear
2016-08-01,98.2,03,Clothing & Footwear
2016-09-01,98.4,03,Clothing & Footwear
2016-10-01,98.4,03,Clothing & Footwear
2016-11-01,98.4,03,Clothing & Footwear
2016-12-01,98.3,03,Clothing & Footwear
2017-01-01,98.3,03,Clothing & Footwear
2017-02-01,98.5,03,Clothing & Footwear
2017-03-01,98.4,03,Clothing & Footwear
2017-04-01,98.6,03,Clothing & Footwear
2017-05-01,98.4,03,Clothing & Footwear
2017-06-01,98.2,03,Clothing & Footwear
2017-07-01,98.0,03,Clothing & Footwear
2017-08-01,97.9,03,Clothing & Footwear
2017-09-01,98.1,03,Clothing & Footwear
2017-10-01,98.0,03,Clothing & Footwear
2017-11-01,97.9,03,Clothing & Footwear
2017-12-01,97.8,03,Clothing & Footwear
2018-01-01,98.0,03,Clothing & Footwear
2018-02-01,97.8,03,Clothing & Footwear
2018-03-01,97.7,03,Clothing & Footwear
2018-04-01,97.8,03,Clothing & Footwear
2018-05-01,97.7,03,Clothing & Footwear
2018-06-01,95.2,03,Clothing & Footwear
2018-07-01,95.1,03,Clothing & Footwear
2018-08-01,95.1,03,Clothing & Footwear
2018-09-01,95.0,03,Clothing & Footwear
2018-10-01,95.0,03,Clothing & Footwear
2018-11-01,94.9,03,Clothing & Footwear
2018-12-01,94.7,03,Clothing & Footwear
2019-01-01,94.8,03,Clothing & Footwear
2019-02-01,94.7,03,Clothing & Footwear
2019-03-01,94.8,03,Clothing & Footwear
2019-04-01,94.7,03,Clothing & Footwear
2019-05-01,94.6,03,Clothing & Footwear
2019-06-01,94.5,03,Clothing & Footwear
2019-07-01,94.1,03,Clothing & Footwear
2019-08-01,94.1,03,Clothing & Footwear
2019-09-01,94.1,03,Clothing & Footwear
2019-10-01,93.8,03,Clothing & Footwear
2019-11-01,93.9,03,Clothing & Footwear
2019-12-01,93.8,03,Clothing & Footwear
2020-01-01,93.7,03,Clothing & Footwear
2020-02-01,93.7,03,Clothing & Footwear
2020-03-01,93.6,03,Clothing & Footwear
2020-04-01,93.6,03,Clothing & Footwear
2020-05-01,93.6,03,Clothing & Footwear
2020-06-01,93.5,03,Clothing & Footwear
2020-07-01,93.5,03,Clothing & Footwear
2020-08-01,93.5,03,Clothing & Footwear
2020-09-01,93.5,03,Clothing & Footwear
2020-10-01,93.4,03,Clothing & Footwear
2020-11-01,93.4,03,Clothing & Footwear
2020-12-01,93.4,03,Clothing & Footwear
2021-01-01,93.3,03,Clothing & Footwear
2021-02-01,93.3,03,Clothing & Footwear
2021-03-01,93.3,03,Clothing & Footwear
2021-04-01,93.2,03,Clothing & Footwear
2021-05-01,93.1,03,Clothing & Footwear
2021-06-01,93.1,03,Clothing & Footwear
2021-07-01,93.1,03,Clothing & Footwear
2021-08-01,93.1,03,Clothing & Footwear
2021-09-01,93.0,03,Clothing & Footwear
2021-10-01,93.0,03,Clothing & Footwear
2021-11-01,93.0,03,Clothing & Footwear
2021-12-01,93.0,03,Clothing & Footwear
2022-01-01,93.0,03,Clothing & Footwear
2022-02-01,93.1,03,Clothing & Footwear
2022-03-01,93.0,03,Clothing & Footwear
2022-04-01,93.0,03,Clothing & Footwear
2022-05-01,93.1,03,Clothing & Footwear
2022-06-01,93.3,03,Clothing & Footwear
2022-07-01,93.4,03,Clothing & Footwear
2022-08-01,93.4,03,Clothing & Footwear
2022-09-01,93.4,03,Clothing & Footwear
2022-10-01,93.4,03,Clothing & Footwear
2022-11-01,93.4,03,Clothing & Footwear
2022-12-01,93.4,03,Clothing & Footwear
2023-01-01,93.5,03,Clothing & Footwear
2023-02-01,93.5,03,Clothing & Footwear
2023-03-01,93.5,03,Clothing & Footwear
2023-04-01,93.5,03,Clothing & Footwear
2023-05-01,93.5,03,Clothing & Footwear
2023-06-01,93.4,03,Clothing & Footwear
2023-07-01,93.5,03,Clothing & Footwear
2023-08-01,93.4,03,Clothing & Footwear
2023-09-01,93.5,03,Clothing & Footwear
2023-10-01,93.4,03,Clothing & Footwear
2023-11-01,93.4,03,Clothing & Footwear
2023-12-01,93.4,03,Clothing & Footwear
2024-01-01,93.3,03,Clothing & Footwear
2024-02-01,93.3,03,Clothing & Footwear
2024-03-01,93.3,03,Clothing & Footwear
2024-04-01,93.2,03,Clothing & Footwear
2024-05-01,93.3,03,Clothing & Footwear
2024-06-01,93.3,03,Clothing & Footwear
2024-07-01,93.3,03,Clothing & Footwear
2024-08-01,93.2,03,Clothing & Footwear
2024-09-01,93.2,03,Clothing & Footwear
2024-10-01,93.2,03,Clothing & Footwear
2024-11-01,93.1,03,Clothing & Footwear
2024-12-01,92.9,03,Clothing & Footwear
2025-01-01,93.0,03,Clothing & Footwear
2025-02-01,93.1,03,Clothing & Footwear
2025-03-01,93.1,03,Clothing & Footwear
2025-04-01,93.1,03,Clothing & Footwear
2025-05-01,93.1,03,Clothing & Footwear
2025-06-01,93.0,03,Clothing & Footwear
2025-07-01,93.1,03,Clothing & Footwear
2025-08-01,93.1,03,Clothing & Footwear
2025-09-01,93.0,03,Clothing & Footwear
2025-10-01,92.9,03,Clothing & Footwear
2025-11-01,93.0,03,Clothing & Footwear
2025-12-01,93.0,03,Clothing & Footwear
2026-01-01,93.0,03,Clothing & Footwear
2026-02-01,93.1,03,Clothing & Footwear
2026-03-01,93.0,03,Clothing & Footwear
2026-04-01,93.0,03,Clothing & Footwear
2026-05-01,93.0,03,Clothing & Footwear
1980-01-01,47.3,04,"Housing, Water, Electricity & Gas"
1980-02-01,47.5,04,"Housing, Water, Electricity & Gas"
1980-03-01,47.5,04,"Housing, Water, Electricity & Gas"
1980-04-01,47.5,04,"Housing, Water, Electricity & Gas"
1980-05-01,48.2,04,"Housing, Water, Electricity & Gas"
1980-06-01,49.3,04,"Housing, Water, Electricity & Gas"
1980-07-01,49.4,04,"Housing, Water, Electricity & Gas"
1980-08-01,49.6,04,"Housing, Water, Electricity & Gas"
1980-09-01,49.8,04,"Housing, Water, Electricity & Gas"
1980-10-01,49.9,04,"Housing, Water, Electricity & Gas"
1980-11-01,50.0,04,"Housing, Water, Electricity & Gas"
1980-12-01,50.1,04,"Housing, Water, Electricity & Gas"
1981-01-01,52.2,04,"Housing, Water, Electricity & Gas"
1981-02-01,52.2,04,"Housing, Water, Electricity & Gas"
1981-03-01,52.2,04,"Housing, Water, Electricity & Gas"
1981-04-01,52.2,04,"Housing, Water, Electricity & Gas"
1981-05-01,52.7,04,"Housing, Water, Electricity & Gas"
1981-06-01,53.1,04,"Housing, Water, Electricity & Gas"
1981-07-01,54.7,04,"Housing, Water, Electricity & Gas"
1981-08-01,54.7,04,"Housing, Water, Electricity & Gas"
1981-09-01,54.7,04,"Housing, Water, Electricity & Gas"
1981-10-01,54.7,04,"Housing, Water, Electricity & Gas"
1981-11-01,54.7,04,"Housing, Water, Electricity & Gas"
1981-12-01,54.7,04,"Housing, Water, Electricity & Gas"
1982-01-01,56.3,04,"Housing, Water, Electricity & Gas"
1982-02-01,56.3,04,"Housing, Water, Electricity & Gas"
1982-03-01,56.3,04,"Housing, Water, Electricity & Gas"
1982-04-01,56.3,04,"Housing, Water, Electricity & Gas"
1982-05-01,56.3,04,"Housing, Water, Electricity & Gas"
1982-06-01,56.7,04,"Housing, Water, Electricity & Gas"
1982-07-01,57.9,04,"Housing, Water, Electricity & Gas"
1982-08-01,57.8,04,"Housing, Water, Electricity & Gas"
1982-09-01,57.8,04,"Housing, Water, Electricity & Gas"
1982-10-01,57.9,04,"Housing, Water, Electricity & Gas"
1982-11-01,57.9,04,"Housing, Water, Electricity & Gas"
1982-12-01,57.9,04,"Housing, Water, Electricity & Gas"
1983-01-01,59.5,04,"Housing, Water, Electricity & Gas"
1983-02-01,59.6,04,"Housing, Water, Electricity & Gas"
1983-03-01,59.8,04,"Housing, Water, Electricity & Gas"
1983-04-01,59.8,04,"Housing, Water, Electricity & Gas"
1983-05-01,59.8,04,"Housing, Water, Electricity & Gas"
1983-06-01,59.8,04,"Housing, Water, Electricity & Gas"
1983-07-01,62.0,04,"Housing, Water, Electricity & Gas"
1983-08-01,62.0,04,"Housing, Water, Electricity & Gas"
1983-09-01,62.0,04,"Housing, Water, Electricity & Gas"
1983-10-01,62.1,04,"Housing, Water, Electricity & Gas"
1983-11-01,62.2,04,"Housing, Water, Electricity & Gas"
1983-12-01,62.2,04,"Housing, Water, Electricity & Gas"
1984-01-01,64.1,04,"Housing, Water, Electricity & Gas"
1984-02-01,64.2,04,"Housing, Water, Electricity & Gas"
1984-03-01,64.4,04,"Housing, Water, Electricity & Gas"
1984-04-01,64.4,04,"Housing, Water, Electricity & Gas"
1984-05-01,64.4,04,"Housing, Water, Electricity & Gas"
1984-06-01,64.4,04,"Housing, Water, Electricity & Gas"
1984-07-01,65.9,04,"Housing, Water, Electricity & Gas"
1984-08-01,65.9,04,"Housing, Water, Electricity & Gas"
1984-09-01,65.9,04,"Housing, Water, Electricity & Gas"
1984-10-01,65.9,04,"Housing, Water, Electricity & Gas"
1984-11-01,65.9,04,"Housing, Water, Electricity & Gas"
1984-12-01,65.9,04,"Housing, Water, Electricity & Gas"
1985-01-01,66.9,04,"Housing, Water, Electricity & Gas"
1985-02-01,66.9,04,"Housing, Water, Electricity & Gas"
1985-03-01,66.9,04,"Housing, Water, Electricity & Gas"
1985-04-01,66.9,04,"Housing, Water, Electricity & Gas"
1985-05-01,66.9,04,"Housing, Water, Electricity & Gas"
1985-06-01,67.0,04,"Housing, Water, Electricity & Gas"
1985-07-01,68.6,04,"Housing, Water, Electricity & Gas"
1985-08-01,68.5,04,"Housing, Water, Electricity & Gas"
1985-09-01,68.5,04,"Housing, Water, Electricity & Gas"
1985-10-01,68.5,04,"Housing, Water, Electricity & Gas"
1985-11-01,68.5,04,"Housing, Water, Electricity & Gas"
1985-12-01,68.5,04,"Housing, Water, Electricity & Gas"
1986-01-01,68.5,04,"Housing, Water, Electricity & Gas"
1986-02-01,68.5,04,"Housing, Water, Electricity & Gas"
1986-03-01,68.3,04,"Housing, Water, Electricity & Gas"
1986-04-01,68.2,04,"Housing, Water, Electricity & Gas"
1986-05-01,68.2,04,"Housing, Water, Electricity & Gas"
1986-06-01,68.1,04,"Housing, Water, Electricity & Gas"
1986-07-01,68.4,04,"Housing, Water, Electricity & Gas"
1986-08-01,68.4,04,"Housing, Water, Electricity & Gas"
1986-09-01,68.4,04,"Housing, Water, Electricity & Gas"
1986-10-01,68.4,04,"Housing, Water, Electricity & Gas"
1986-11-01,68.3,04,"Housing, Water, Electricity & Gas"
1986-12-01,68.3,04,"Housing, Water, Electricity & Gas"
1987-01-01,68.3,04,"Housing, Water, Electricity & Gas"
1987-02-01,68.3,04,"Housing, Water, Electricity & Gas"
1987-03-01,68.3,04,"Housing, Water, Electricity & Gas"
1987-04-01,68.3,04,"Housing, Water, Electricity & Gas"
1987-05-01,68.3,04,"Housing, Water, Electricity & Gas"
1987-06-01,68.3,04,"Housing, Water, Electricity & Gas"
1987-07-01,67.5,04,"Housing, Water, Electricity & Gas"
1987-08-01,67.5,04,"Housing, Water, Electricity & Gas"
1987-09-01,67.5,04,"Housing, Water, Electricity & Gas"
1987-10-01,67.5,04,"Housing, Water, Electricity & Gas"
1987-11-01,67.5,04,"Housing, Water, Electricity & Gas"
1987-12-01,67.5,04,"Housing, Water, Electricity & Gas"
1988-01-01,66.9,04,"Housing, Water, Electricity & Gas"
1988-02-01,66.9,04,"Housing, Water, Electricity & Gas"
1988-03-01,67.0,04,"Housing, Water, Electricity & Gas"
1988-04-01,66.9,04,"Housing, Water, Electricity & Gas"
1988-05-01,66.9,04,"Housing, Water, Electricity & Gas"
1988-06-01,66.4,04,"Housing, Water, Electricity & Gas"
1988-07-01,66.4,04,"Housing, Water, Electricity & Gas"
1988-08-01,66.4,04,"Housing, Water, Electricity & Gas"
1988-09-01,66.1,04,"Housing, Water, Electricity & Gas"
1988-10-01,66.1,04,"Housing, Water, Electricity & Gas"
1988-11-01,66.1,04,"Housing, Water, Electricity & Gas"
1988-12-01,65.9,04,"Housing, Water, Electricity & Gas"
1989-01-01,66.0,04,"Housing, Water, Electricity & Gas"
1989-02-01,66.1,04,"Housing, Water, Electricity & Gas"
1989-03-01,66.2,04,"Housing, Water, Electricity & Gas"
1989-04-01,66.2,04,"Housing, Water, Electricity & Gas"
1989-05-01,66.2,04,"Housing, Water, Electricity & Gas"
1989-06-01,65.9,04,"Housing, Water, Electricity & Gas"
1989-07-01,65.9,04,"Housing, Water, Electricity & Gas"
1989-08-01,65.9,04,"Housing, Water, Electricity & Gas"
1989-09-01,65.9,04,"Housing, Water, Electricity & Gas"
1989-10-01,65.9,04,"Housing, Water, Electricity & Gas"
1989-11-01,65.9,04,"Housing, Water, Electricity & Gas"
1989-12-01,65.8,04,"Housing, Water, Electricity & Gas"
1990-01-01,65.9,04,"Housing, Water, Electricity & Gas"
1990-02-01,65.9,04,"Housing, Water, Electricity & Gas"
1990-03-01,66.0,04,"Housing, Water, Electricity & Gas"
1990-04-01,66.1,04,"Housing, Water, Electricity & Gas"
1990-05-01,66.1,04,"Housing, Water, Electricity & Gas"
1990-06-01,66.2,04,"Housing, Water, Electricity & Gas"
1990-07-01,66.2,04,"Housing, Water, Electricity & Gas"
1990-08-01,66.3,04,"Housing, Water, Electricity & Gas"
1990-09-01,66.2,04,"Housing, Water, Electricity & Gas"
1990-10-01,66.4,04,"Housing, Water, Electricity & Gas"
1990-11-01,66.7,04,"Housing, Water, Electricity & Gas"
1990-12-01,66.7,04,"Housing, Water, Electricity & Gas"
1991-01-01,67.0,04,"Housing, Water, Electricity & Gas"
1991-02-01,67.8,04,"Housing, Water, Electricity & Gas"
1991-03-01,67.8,04,"Housing, Water, Electricity & Gas"
1991-04-01,67.7,04,"Housing, Water, Electricity & Gas"
1991-05-01,68.2,04,"Housing, Water, Electricity & Gas"
1991-06-01,68.1,04,"Housing, Water, Electricity & Gas"
1991-07-01,68.2,04,"Housing, Water, Electricity & Gas"
1991-08-01,68.6,04,"Housing, Water, Electricity & Gas"
1991-09-01,68.6,04,"Housing, Water, Electricity & Gas"
1991-10-01,68.6,04,"Housing, Water, Electricity & Gas"
1991-11-01,69.1,04,"Housing, Water, Electricity & Gas"
1991-12-01,69.1,04,"Housing, Water, Electricity & Gas"
1992-01-01,67.0,04,"Housing, Water, Electricity & Gas"
1992-02-01,67.8,04,"Housing, Water, Electricity & Gas"
1992-03-01,67.8,04,"Housing, Water, Electricity & Gas"
1992-04-01,67.7,04,"Housing, Water, Electricity & Gas"
1992-05-01,68.2,04,"Housing, Water, Electricity & Gas"
1992-06-01,68.1,04,"Housing, Water, Electricity & Gas"
1992-07-01,68.2,04,"Housing, Water, Electricity & Gas"
1992-08-01,68.6,04,"Housing, Water, Electricity & Gas"
1992-09-01,68.6,04,"Housing, Water, Electricity & Gas"
1992-10-01,68.6,04,"Housing, Water, Electricity & Gas"
1992-11-01,69.1,04,"Housing, Water, Electricity & Gas"
1992-12-01,69.1,04,"Housing, Water, Electricity & Gas"
1993-01-01,71.9,04,"Housing, Water, Electricity & Gas"
1993-02-01,72.6,04,"Housing, Water, Electricity & Gas"
1993-03-01,72.7,04,"Housing, Water, Electricity & Gas"
1993-04-01,72.7,04,"Housing, Water, Electricity & Gas"
1993-05-01,73.2,04,"Housing, Water, Electricity & Gas"
1993-06-01,73.2,04,"Housing, Water, Electricity & Gas"
1993-07-01,73.3,04,"Housing, Water, Electricity & Gas"
1993-08-01,73.6,04,"Housing, Water, Electricity & Gas"
1993-09-01,73.6,04,"Housing, Water, Electricity & Gas"
1993-10-01,73.6,04,"Housing, Water, Electricity & Gas"
1993-11-01,74.1,04,"Housing, Water, Electricity & Gas"
1993-12-01,73.8,04,"Housing, Water, Electricity & Gas"
1994-01-01,73.9,04,"Housing, Water, Electricity & Gas"
1994-02-01,74.3,04,"Housing, Water, Electricity & Gas"
1994-03-01,74.3,04,"Housing, Water, Electricity & Gas"
1994-04-01,74.4,04,"Housing, Water, Electricity & Gas"
1994-05-01,74.8,04,"Housing, Water, Electricity & Gas"
1994-06-01,74.8,04,"Housing, Water, Electricity & Gas"
1994-07-01,74.6,04,"Housing, Water, Electricity & Gas"
1994-08-01,75.3,04,"Housing, Water, Electricity & Gas"
1994-09-01,75.3,04,"Housing, Water, Electricity & Gas"
1994-10-01,75.6,04,"Housing, Water, Electricity & Gas"
1994-11-01,76.2,04,"Housing, Water, Electricity & Gas"
1994-12-01,76.2,04,"Housing, Water, Electricity & Gas"
1995-01-01,76.4,04,"Housing, Water, Electricity & Gas"
1995-02-01,76.8,04,"Housing, Water, Electricity & Gas"
1995-03-01,76.8,04,"Housing, Water, Electricity & Gas"
1995-04-01,77.0,04,"Housing, Water, Electricity & Gas"
1995-05-01,77.3,04,"Housing, Water, Electricity & Gas"
1995-06-01,77.4,04,"Housing, Water, Electricity & Gas"
1995-07-01,77.4,04,"Housing, Water, Electricity & Gas"
1995-08-01,77.9,04,"Housing, Water, Electricity & Gas"
1995-09-01,77.9,04,"Housing, Water, Electricity & Gas"
1995-10-01,77.9,04,"Housing, Water, Electricity & Gas"
1995-11-01,78.5,04,"Housing, Water, Electricity & Gas"
1995-12-01,78.5,04,"Housing, Water, Electricity & Gas"
1996-01-01,78.5,04,"Housing, Water, Electricity & Gas"
1996-02-01,79.4,04,"Housing, Water, Electricity & Gas"
1996-03-01,79.0,04,"Housing, Water, Electricity & Gas"
1996-04-01,79.0,04,"Housing, Water, Electricity & Gas"
1996-05-01,80.0,04,"Housing, Water, Electricity & Gas"
1996-06-01,80.0,04,"Housing, Water, Electricity & Gas"
1996-07-01,80.0,04,"Housing, Water, Electricity & Gas"
1996-08-01,80.6,04,"Housing, Water, Electricity & Gas"
1996-09-01,80.6,04,"Housing, Water, Electricity & Gas"
1996-10-01,80.7,04,"Housing, Water, Electricity & Gas"
1996-11-01,81.0,04,"Housing, Water, Electricity & Gas"
1996-12-01,80.7,04,"Housing, Water, Electricity & Gas"
1997-01-01,80.7,04,"Housing, Water, Electricity & Gas"
1997-02-01,81.4,04,"Housing, Water, Electricity & Gas"
1997-03-01,81.4,04,"Housing, Water, Electricity & Gas"
1997-04-01,81.4,04,"Housing, Water, Electricity & Gas"
1997-05-01,82.6,04,"Housing, Water, Electricity & Gas"
1997-06-01,82.7,04,"Housing, Water, Electricity & Gas"
1997-07-01,82.7,04,"Housing, Water, Electricity & Gas"
1997-08-01,83.2,04,"Housing, Water, Electricity & Gas"
1997-09-01,83.2,04,"Housing, Water, Electricity & Gas"
1997-10-01,83.3,04,"Housing, Water, Electricity & Gas"
1997-11-01,84.0,04,"Housing, Water, Electricity & Gas"
1997-12-01,84.1,04,"Housing, Water, Electricity & Gas"
1998-01-01,84.1,04,"Housing, Water, Electricity & Gas"
1998-02-01,85.3,04,"Housing, Water, Electricity & Gas"
1998-03-01,85.3,04,"Housing, Water, Electricity & Gas"
1998-04-01,85.3,04,"Housing, Water, Electricity & Gas"
1998-05-01,86.3,04,"Housing, Water, Electricity & Gas"
1998-06-01,86.3,04,"Housing, Water, Electricity & Gas"
1998-07-01,86.3,04,"Housing, Water, Electricity & Gas"
1998-08-01,86.8,04,"Housing, Water, Electricity & Gas"
1998-09-01,86.8,04,"Housing, Water, Electricity & Gas"
1998-10-01,86.8,04,"Housing, Water, Electricity & Gas"
1998-11-01,87.0,04,"Housing, Water, Electricity & Gas"
1998-12-01,87.0,04,"Housing, Water, Electricity & Gas"
1999-01-01,87.0,04,"Housing, Water, Electricity & Gas"
1999-02-01,87.3,04,"Housing, Water, Electricity & Gas"
1999-03-01,87.3,04,"Housing, Water, Electricity & Gas"
1999-04-01,87.3,04,"Housing, Water, Electricity & Gas"
1999-05-01,87.4,04,"Housing, Water, Electricity & Gas"
1999-06-01,87.4,04,"Housing, Water, Electricity & Gas"
1999-07-01,87.5,04,"Housing, Water, Electricity & Gas"
1999-08-01,87.7,04,"Housing, Water, Electricity & Gas"
1999-09-01,87.7,04,"Housing, Water, Electricity & Gas"
1999-10-01,87.7,04,"Housing, Water, Electricity & Gas"
1999-11-01,87.8,04,"Housing, Water, Electricity & Gas"
1999-12-01,87.9,04,"Housing, Water, Electricity & Gas"
2000-01-01,87.9,04,"Housing, Water, Electricity & Gas"
2000-02-01,88.4,04,"Housing, Water, Electricity & Gas"
2000-03-01,88.4,04,"Housing, Water, Electricity & Gas"
2000-04-01,88.4,04,"Housing, Water, Electricity & Gas"
2000-05-01,88.7,04,"Housing, Water, Electricity & Gas"
2000-06-01,88.7,04,"Housing, Water, Electricity & Gas"
2000-07-01,88.8,04,"Housing, Water, Electricity & Gas"
2000-08-01,89.0,04,"Housing, Water, Electricity & Gas"
2000-09-01,89.0,04,"Housing, Water, Electricity & Gas"
2000-10-01,89.2,04,"Housing, Water, Electricity & Gas"
2000-11-01,89.4,04,"Housing, Water, Electricity & Gas"
